water,water--adjust,uv,UV adjust,area,fertilizer_usage,Fret_use_norm,yield,pesticides,Pest_norm,region,categories, Y_area , Y_area_norm,ADDED Cost Values,ADDED Cost Values_norm,Profit ratio,Dummy PR
7.596,7.596,68.127,68.127,10.846,0,0,27.002,1.02,0.105694474,6,"b,c",2.489581413,9%,0.600320983,19%,-10%,1
7.285,7.285,73.5,73.5,11.715,0,0,55.321,5.119,0.536352175,4,"c,b",4.722236449,26%,1.010347133,37%,-10%,1
4.539,4.539,77.343,77.343,10.655,0,0,35.683,4.459,0.467009876,6,"c,a,d",3.348944158,16%,0.758836863,26%,-10%,1
8.912,8.912,67.004,67.004,12.736,3,0.6,87.235,2.113,0.220529523,6,"a,d,b",6.849481784,43%,1.402458673,53%,-10%,1
,9,81.414,81.414,12.129,3,0.6,94.051,3.661,0.383168733,6,"a,b",7.75422541,50%,1.570935749,60%,-11%,1
9.788,9.788,63.741,63.741,3.018,2,0.4,23.874,5.344,0.559991595,6,a,7.910536779,51%,1.600034052,62%,-11%,1
5.53,5.53,76.131,76.131,11.285,2,0.4,65.078,4.306,0.45093507,6,"b,d",5.766770049,34%,1.208504395,45%,-11%,1
6.379,6.379,94.132,94.132,11.571,5,1,98.673,2.891,0.302269384,6,"c,b",8.527612134,56%,1.716160853,66%,-11%,1
7.85,7.85,90.778,90.778,8.592,3,0.6,45.643,0.187,0.018176087,6,"b,d,c,a",5.312267225,31%,1.129652802,42%,-11%,1
6.628,6.628,75.638,75.638,9.898,0,0,43.647,5.098,0.534145829,0,b,4.409678723,24%,0.964555806,35%,-11%,1
6.966,6.966,75.102,75.102,11.106,4,0.8,111.481,7.095,0.743958815,2,"d,a",10.03790744,67%,1.996791507,78%,-11%,1
8.731,8.731,78.227,78.227,8.521,3,0.6,54.829,1.606,0.16726203,5,d,6.434573407,40%,1.337183749,50%,-11%,1
4.778,4.778,76.886,76.886,11.852,3,0.6,60.004,1.716,0.17881908,6,"c,a,d,b",5.062774215,29%,1.086501181,40%,-11%,1
4.554,4.554,76.234,76.234,11.369,2,0.4,65.677,5.019,0.525845766,5,b,5.776849327,34%,1.218667844,45%,-11%,1
6.871,6.871,72.698,72.698,12.304,1,0.2,48.278,2.242,0.234082791,6,"b,c",3.923764629,20%,0.88061324,31%,-11%,1
7.839,7.839,78.049,78.049,10.985,1,0.2,39.72,1.097,0.113784408,6,"b,a",3.615839782,18%,0.82453139,29%,-11%,1
8.123,8.123,73.801,73.801,7.683,3,0.6,45.661,1.203,0.124921202,6,b,5.943121177,36%,1.254508571,47%,-11%,1
7.627,7.627,74.674,74.674,11.326,4,0.8,97.504,4.271,0.447257827,6,"b,d,a,c",8.608864559,56%,1.743940858,68%,-11%,1
5.91,5.91,71.869,71.869,7.333,3,0.6,60.631,6.69,0.701407859,1,"c,a,d",8.268239465,54%,1.684186153,65%,-11%,1
4.328,4.328,64.76,64.76,13.572,1,0.2,65.086,5.439,0.569972683,6,"a,c",4.795608606,27%,1.047802058,38%,-11%,1
4.842,4.842,77.512,77.512,13.018,3,0.6,70.625,2.423,0.253099391,5,"c,a",5.425180519,32%,1.165027213,43%,-11%,1
6.39,6.39,83.635,83.635,8.6,2,0.4,35.889,1.169,0.121349023,6,b,4.173139535,22%,0.935970225,33%,-11%,1
4.534,4.534,76.14,76.14,8.055,1,0.2,45.025,6.718,0.704349653,1,"d,a",5.589695841,33%,1.195844943,44%,-11%,1
5.695,5.695,71.963,71.963,9.805,2,0.4,36.009,0.756,0.077957554,5,"c,b,a,d",3.672514023,18%,0.846472879,30%,-12%,1
6.98,6.98,82.727,82.727,11.264,5,1,101.09,3.5,0.366253415,6,"d,c,b",8.974609375,59%,1.820014858,71%,-12%,1
3.634,3.634,66.373,66.373,9.477,0,0,37.128,6.338,0.664425299,1,"a,c",3.917695473,20%,0.896215136,32%,-12%,1
5.198,5.198,69.783,69.783,5.681,1,0.2,30.288,5.92,0.62050851,2,b,5.33145573,31%,1.156053157,43%,-12%,1
11.2,11.2,74.569,74.569,7.755,2,0.4,56.898,3.734,0.390838411,6,d,7.336943907,47%,1.524552091,58%,-12%,1
,5,71.619,71.619,7.383,1,0.2,41.035,6.506,0.682076066,3,d,5.558038738,33%,1.204485513,45%,-12%,1
9.618,9.618,81.09,81.09,9.388,2,0.4,64.56,4,0.418785459,6,b,6.876864082,43%,1.44755022,55%,-12%,1
,8,81.337,81.337,10.674,1,0.2,53.778,3.746,0.392099181,6,"c,a",5.038223721,29%,1.113526804,41%,-12%,1
6.228,6.228,75.696,75.696,5.065,2,0.4,31.021,4.895,0.512817819,6,b,6.124580454,37%,1.316692039,50%,-12%,1
9.52,9.52,80.697,80.697,7.566,3,0.6,47.525,1.191,0.123660433,6,"d,b,a,c",6.281390431,38%,1.345923933,51%,-12%,1
5.6,5.6,79.924,79.924,6.672,3,0.6,56.607,7.532,0.789871822,3,"d,a,c",8.48426259,55%,1.752084904,68%,-13%,1
8.69,8.69,77.59,77.59,12.736,0,0,41.834,2.235,0.233347342,6,"b,d",3.284704774,15%,0.800549146,28%,-13%,1
7.419,7.419,77.465,77.465,10.269,4,0.8,63.981,0.568,0.058205505,6,c,6.230499562,38%,1.341089942,51%,-13%,1
9.683,9.683,86.771,86.771,8.693,3,0.6,68.296,3.887,0.406913217,6,"d,c",7.856436213,51%,1.639990038,63%,-13%,1
9.861,9.861,87.445,87.445,14.104,4,0.8,148.845,6.58,0.689850809,4,d,10.55338911,71%,2.134736042,84%,-13%,1
7.854,7.854,75.75,75.75,10.372,3,0.6,64.733,2.231,0.232927086,6,"d,b,c",6.241129965,38%,1.344669158,51%,-13%,1
,3,90.728,90.728,9.73,2,0.4,57.755,6.689,0.701302795,1,"b,a,c",5.935765673,36%,1.291033457,48%,-13%,1
4.935,4.935,66.508,66.508,6.959,5,1,46.902,1.16,0.120403446,5,"d,a,c",6.73976146,42%,1.438500832,55%,-13%,1
7.485,7.485,73.492,73.492,8.908,2,0.4,47.85,2.919,0.305211179,6,"b,d,c",5.371576111,31%,1.192474015,44%,-13%,1
,8,69.36,69.36,5.629,2,0.4,24.375,0.782,0.08068922,6,"b,d,a",4.330254042,23%,1.002116844,36%,-13%,1
7.261,7.261,76.547,76.547,12.192,2,0.4,49.389,0.775,0.079953772,6,"c,b",4.050935039,21%,0.952356585,34%,-13%,1
2.291,2.291,68.649,68.649,13.835,0,0,37.918,5.443,0.57039294,6,"d,a,b",2.740730033,11%,0.713088973,24%,-13%,1
1.89,1.89,59.263,59.263,8.542,3,0.6,54.497,6.387,0.66957344,6,c,6.379887614,39%,1.385667376,52%,-13%,1
5.737,5.737,77.583,77.583,2.707,5,1,20.128,2.014,0.210128178,6,"a,d,b,c",7.435537495,47%,1.581429757,61%,-13%,1
9.532,9.532,67.47,67.47,12.046,3,0.6,74.108,1.217,0.126392099,6,"b,c,d",6.152083679,37%,1.349451672,51%,-14%,1
9.721,9.721,71.279,71.279,8.951,1,0.2,34.892,1.009,0.104538769,6,c,3.898111943,20%,0.940136487,34%,-14%,1
11.272,11.272,82.494,82.494,6.207,3,0.6,60.075,6.346,0.665265812,1,"a,b,c",9.67858869,65%,2.003755928,79%,-14%,1
8.157,8.157,91.237,91.237,6.219,4,0.8,59.741,6.283,0.658646775,1,"b,d,c",9.606206786,64%,1.990489683,78%,-14%,1
5.415,5.415,69.707,69.707,11.838,3,0.6,52.47,0.904,0.093507039,6,b,4.432336543,24%,1.043447334,38%,-14%,1
8.919,8.919,78.254,78.254,7.259,1,0.2,36.475,3.535,0.369930658,6,b,5.024796804,29%,1.152324183,43%,-14%,1
6.194,6.194,61.334,61.334,10.106,5,1,74.672,1.789,0.186488758,6,"b,d,c",7.388877894,47%,1.588107439,61%,-14%,1
6.565,6.565,76.479,76.479,5.49,4,0.8,30.391,0.234,0.0231141,5,"d,b,c",5.535701275,33%,1.249344695,47%,-14%,1
8.371,8.371,75.371,75.371,11.728,2,0.4,78.37,4.903,0.513658332,6,"c,d,a,b",6.682298772,41%,1.45969787,56%,-14%,1
7.881,7.881,78.475,78.475,9.582,4,0.8,94.332,6.959,0.729670099,3,"a,d",9.844708829,66%,2.043203335,80%,-14%,1
5.332,5.332,73.585,73.585,8.105,3,0.6,61.599,6.58,0.689850809,2,"a,d,c,b",7.600123381,49%,1.634284934,63%,-14%,1
9.365,9.365,75.097,75.097,9.633,0,0,37.306,3.267,0.341773482,6,"b,a,d,c",3.87272916,20%,0.953754376,34%,-15%,1
2.5,2.5,76.857,76.857,5.211,2,0.4,30.041,7.108,0.745324648,1,a,5.764920361,34%,1.301885614,49%,-15%,1
7.378,7.378,77.629,77.629,9.309,1,0.2,54.844,6.153,0.644988443,1,"c,a,b",5.891502847,35%,1.325152965,50%,-15%,1
12.282,12.282,78.947,78.947,7.583,1,0.2,44.242,2.964,0.309939063,6,"c,b,d",5.834366346,35%,1.315431965,50%,-15%,1
5.929,5.929,67.5,67.5,6.084,5,1,44.399,1.92,0.200252154,6,"c,a",7.297666009,46%,1.584290896,61%,-15%,1
5.44,5.44,81.652,81.652,10.223,1,0.2,45.064,4.825,0.505463333,5,"b,d,a,c",4.408099384,24%,1.057062112,39%,-15%,1
8.682,8.682,74.681,74.681,6.98,4,0.8,47.558,1.28,0.133011137,5,a,6.813467049,42%,1.499682226,57%,-15%,1
9.644,9.644,84.473,84.473,5.743,4,0.8,47.633,3.293,0.344505148,6,b,8.294097162,54%,1.774994733,69%,-15%,1
7.679,7.679,,90,13.489,5,1,106.421,1.974,0.205925615,6,a,7.88946549,51%,1.706058293,66%,-15%,1
6.372,6.372,72.873,72.873,9.036,0,0,33.832,5.085,0.532779996,6,c,3.744134573,19%,0.946207089,34%,-15%,1
,7,87.825,87.825,9.867,0,0,13.183,0.494,0.050430763,6,"c,a,b",1.336069727,0%,0.505518994,15%,-15%,1
8.786,8.786,72.598,72.598,6.939,4,0.8,51.203,2.333,0.243643623,6,"b,d,a",7.379017149,47%,1.617214009,62%,-15%,1
2.692,2.692,69.424,69.424,4.042,3,0.6,27.839,7.256,0.760874133,1,c,6.887431964,43%,1.530172262,59%,-16%,1
5.386,5.386,,80,5.481,1,0.2,28.021,6.32,0.662534146,2,"b,c,a",5.11238825,29%,1.210550598,45%,-16%,1
4.945,4.945,70.92,70.92,6.971,1,0.2,34.591,6.386,0.669468376,2,"c,b",4.962128819,28%,1.188229156,44%,-16%,1
9.339,9.339,74.686,74.686,10.233,4,0.8,86.466,4.04,0.422988023,6,"d,c",8.449721489,55%,1.833244093,71%,-16%,1
6.375,6.375,66.475,66.475,4.51,4,0.8,40.845,7.04,0.73818029,3,"b,d,c",9.05654102,60%,1.951806401,76%,-17%,1
4.64,4.64,80.025,80.025,9.717,0,0,43.792,7.84,0.822231561,4,"c,b",4.506740764,25%,1.120758827,41%,-17%,1
9.241,9.241,77.859,77.859,12.67,4,0.8,85.003,1.222,0.12691742,6,"b,c",6.708997632,42%,1.530672229,59%,-17%,1
9.541,9.541,82.536,82.536,7.581,4,0.8,63.722,4.003,0.419100651,6,b,8.405487403,55%,1.842757279,72%,-17%,1
9.194,9.194,93.316,93.316,10.684,5,1,117.117,6.794,0.712334524,1,"a,c,b",10.96190565,75%,2.312971382,92%,-17%,1
3.89,3.89,68.096,68.096,8.054,1,0.2,35.143,6.245,0.654654339,6,"c,a",4.363421902,23%,1.10342706,41%,-17%,1
3.42,3.42,69.202,69.202,10.832,0,0,32.116,6.005,0.629438958,6,"b,c",2.964918759,13%,0.847032165,30%,-17%,1
0.874,0.874,70.592,70.592,7.457,0,0,16.276,6.273,0.657596134,6,"c,b,d,a",2.182647177,7%,0.706289248,24%,-17%,1
1.182,1.182,57.343,57.343,6.084,1,0.2,25.461,7.676,0.805001051,2,c,4.184911243,22%,1.074126697,39%,-17%,1
5.159,5.159,68.41,68.41,9.938,3,0.6,64.586,5.421,0.56808153,5,c,6.498893137,40%,1.50103894,57%,-17%,1
9.765,9.765,64.058,64.058,8.884,3,0.6,68.832,4.704,0.492750578,6,"d,b,c",7.747861324,50%,1.731267229,67%,-17%,1
11.22,11.22,81.74,81.74,8.06,3,0.6,50.919,1.295,0.134587098,6,a,6.317493797,39%,1.469627565,56%,-17%,1
7.893,7.893,69.592,69.592,7.364,5,1,49.527,0.333,0.033515444,6,"c,b",6.725556763,42%,1.547844753,59%,-18%,1
,9,,90,16.409,2,0.4,83.831,2.543,0.265707081,6,c,5.108842708,29%,1.253474097,47%,-18%,1
4.152,4.152,87.314,87.314,10.277,1,0.2,49.595,7.019,0.735973944,2,a,4.825824657,27%,1.202127586,45%,-18%,1
6.373,6.373,67.61,67.61,5.75,3,0.6,23.693,0.616,0.063248582,6,b,4.120521739,22%,1.076742014,39%,-18%,1
4.74,4.74,62.911,62.911,13.551,1,0.2,58.51,5.804,0.608321076,6,b,4.317762527,23%,1.113482281,41%,-18%,1
8.948,8.948,74.832,74.832,3.231,5,1,28.74,3.569,0.373502837,5,c,8.895078923,59%,1.957820204,77%,-18%,1
7.429,7.429,69.749,69.749,10.497,0,0,19.15,1.728,0.180079849,6,"c,b",1.824330761,4%,0.663627679,22%,-18%,1
6.176,6.176,90.336,90.336,7.853,2,0.4,51.639,7.028,0.736919521,2,"b,c",6.575703553,41%,1.537344093,59%,-18%,1
5.64,5.64,64.685,64.685,5.358,4,0.8,39.16,4.863,0.509455768,5,c,7.308697275,46%,1.674322426,65%,-18%,1
6.9,6.9,58.082,58.082,12.101,0,0,47.326,5.76,0.603698256,6,"b,d",3.910916453,20%,1.052152548,38%,-18%,1
9.524,9.524,73.999,73.999,11.618,5,1,98.047,2.574,0.268964068,6,b,8.439232226,55%,1.891492926,74%,-19%,1
4.29,4.29,80.408,80.408,13.914,2,0.4,70.167,5.696,0.596974154,6,b,5.042906425,29%,1.272282632,48%,-19%,1
2.45,2.45,84.93,84.93,12.988,0,0,31.049,6.036,0.632695945,4,a,2.390591315,8%,0.785939941,27%,-19%,1
8.513,8.513,78.914,78.914,9.344,3,0.6,59.308,3.414,0.357217903,6,"b,c",6.347174658,39%,1.512677635,58%,-19%,1
6.55,6.55,80.986,80.986,10.94,3,0.6,74.108,5.402,0.566085312,6,d,6.774040219,42%,1.591320817,61%,-19%,1
7.895,7.895,76.59,76.59,4.085,3,0.6,18.291,0.564,0.057785249,6,"c,a,b",4.477600979,24%,1.172247237,43%,-19%,1
4.915,4.915,59.219,59.219,11.242,3,0.6,67.507,5.182,0.542971212,6,"c,b",6.004892368,36%,1.459741811,56%,-19%,1
6.4,6.4,71.725,71.725,10.049,1,0.2,53.753,6.93,0.72662324,2,b,5.349089462,31%,1.341907836,51%,-20%,1
5.196,5.196,59.482,59.482,10.657,0,0,38.853,6.622,0.694263501,3,"a,c,b",3.645772732,18%,1.029675468,37%,-20%,1
7.474,7.474,64.072,64.072,10.29,5,1,79.934,2.869,0.299957974,6,"b,c,a,d",7.768124393,50%,1.786491078,69%,-20%,1
9.226,9.226,81.843,81.843,7.198,4,0.8,57.729,4.119,0.431288086,6,"b,c",8.020144485,52%,1.834047804,71%,-20%,1
7.37,7.37,49.475,49.475,7.992,5,1,51.562,0.66,0.067871402,6,"d,b,c,a",6.451701702,40%,1.547505208,59%,-20%,1
6.83,6.83,69.76,69.76,7.207,0,0,30.602,6.68,0.700357218,2,"b,c",4.246149577,23%,1.144167753,42%,-20%,1
11.177,11.177,66.415,66.415,9.849,4,0.8,68.348,1.053,0.109161589,6,"c,a",6.939587775,43%,1.641349462,63%,-20%,1
7.453,7.453,88.125,88.125,13.323,1,0.2,63.587,5.385,0.564299223,6,"d,b,a",4.772723861,27%,1.249439199,47%,-20%,1
6.27,6.27,76.909,76.909,6.907,0,0,23.74,5.705,0.597919731,2,"d,b,c",3.437092804,16%,1.004580206,36%,-20%,1
8.899,8.899,83.001,83.001,10.3,2,0.4,71.446,6.443,0.675457029,0,"a,c,b,d",6.936504854,43%,1.656523766,64%,-20%,1
3.17,3.17,78.328,78.328,5.015,4,0.8,40.403,8.22,0.862155915,2,"c,b",8.056430708,52%,1.863164274,73%,-21%,1
1.574,1.574,,90,9.098,1,0.2,43.753,9.286,0.974154234,3,"d,a,c,b",4.809078918,27%,1.269284923,48%,-21%,1
7.645,7.645,82.447,82.447,10.73,0,0,46.867,6.601,0.692057155,2,"b,d",4.367847158,24%,1.189934294,44%,-21%,1
7.24,7.24,66.625,66.625,5.537,4,0.8,43.873,5.456,0.571758773,6,d,7.92360484,51%,1.842768458,72%,-21%,1
6.4,6.4,89.034,89.034,11.265,0,0,39.543,5.921,0.620613574,5,"a,b,d",3.510252996,17%,1.03589817,38%,-21%,1
1.819,1.819,59.082,59.082,9.412,2,0.4,41.463,6.584,0.690271065,5,"b,a",4.405333617,24%,1.201654905,45%,-21%,1
,10,70.418,70.418,10.009,4,0.8,99.13,7.306,0.766127338,1,"b,a,c,d",9.904086322,66%,2.220233746,88%,-21%,1
6.534,6.534,85.997,85.997,8.271,5,1,69.548,4.994,0.523219164,6,"d,a,c",8.408656753,55%,1.947393238,76%,-21%,1
6.666,6.666,73.315,73.315,9.194,4,0.8,70.3,5.495,0.575856272,6,"d,c,a",7.646291059,49%,1.808787147,70%,-21%,1
11.197,11.197,76.001,76.001,6.575,4,0.8,47.65,1.976,0.206135743,6,"c,d,b,a",7.247148289,46%,1.739650404,67%,-22%,1
7.133,7.133,92.965,92.965,7.069,4,0.8,54.473,5.503,0.576696785,5,d,7.705898996,49%,1.840608156,72%,-22%,1
3.93,3.93,68.896,68.896,7.691,2,0.4,41.693,7.36,0.771800798,2,"b,d,a",5.421011572,32%,1.423227095,54%,-22%,1
6.549,6.549,89.688,89.688,12.268,0,0,37.299,5.372,0.562933389,6,d,3.040348875,13%,0.988102555,36%,-22%,1
3.544,3.544,56.754,56.754,14.661,1,0.2,52.728,6.359,0.666631645,6,c,3.596480458,18%,1.092450937,40%,-23%,1
5.444,5.444,86.768,86.768,10.805,2,0.4,61.33,7.006,0.734608111,0,c,5.676075891,34%,1.486472248,57%,-23%,1
6.98,6.98,80.915,80.915,4.715,1,0.2,20.482,5.639,0.590985501,6,"d,b,c",4.344008484,23%,1.244746945,47%,-23%,1
6.642,6.642,78.919,78.919,6.789,1,0.2,34.81,7.276,0.762975415,2,"a,d,b",5.12741199,29%,1.394314144,53%,-23%,1
4.14,4.14,,70,9.275,4,0.8,62.577,6.067,0.635952931,5,"d,b,c,a",6.746846361,42%,1.701310501,66%,-24%,1
3.847,3.847,,100,9.431,5,1,70.537,5.68,0.595293129,6,"d,c",7.479270491,48%,1.841213256,72%,-24%,1
8.344,8.344,70.526,70.526,7.986,2,0.4,42.269,4.745,0.497058206,5,"a,d,b",5.292887553,31%,1.44130658,55%,-24%,1
13.337,13.337,71.816,71.816,3.115,3,0.6,22.435,3.119,0.326223997,6,c,7.202247191,45%,1.801704957,70%,-25%,1
2.161,2.161,70.267,70.267,8.619,2,0.4,42.821,8.254,0.865728094,2,"b,c,a",4.968209769,28%,1.399800006,53%,-25%,1
6.833,6.833,75.587,75.587,12.893,2,0.4,67.094,5.742,0.601807102,5,"c,a",5.203909098,30%,1.445816655,55%,-25%,1
8.542,8.542,63.907,63.907,3.108,2,0.4,18.398,6.006,0.629544022,6,d,5.91956242,36%,1.586927596,61%,-25%,1
6.17,6.17,72.08,72.08,13.553,2,0.4,78.59,7.328,0.768438748,4,"a,d",5.798716151,35%,1.568465283,60%,-26%,1
7.821,7.821,,90,8.202,2,0.4,47.694,6.384,0.669258248,6,"d,a",5.814923189,35%,1.57881112,61%,-26%,1
5.82,5.82,80.554,80.554,10.231,3,0.6,68.841,7.339,0.769594453,3,"c,d,a,b",6.728667774,42%,1.746402201,68%,-26%,1
6.197,6.197,73.607,73.607,11.989,0,0,37.989,6.682,0.700567346,4,"b,c,d",3.1686546,14%,1.102385045,40%,-26%,1
7.23,7.23,57.88,57.88,10.52,0,0,46.674,8.256,0.865938222,2,"b,c",4.436692015,24%,1.336284514,50%,-26%,1
8.532,8.532,75.624,75.624,9.439,3,0.6,59.837,5.048,0.528892625,5,"b,d",6.339336794,39%,1.685612805,65%,-26%,1
4.945,4.945,65.747,65.747,5.355,0,0,14.227,6.726,0.705190166,3,"b,d",2.656769374,10%,1.023950946,37%,-27%,1
7.613,7.613,87.068,87.068,8.498,4,0.8,74.705,8.212,0.861315402,4,"c,b",8.790891975,58%,2.157069681,85%,-27%,1
3.923,3.923,68.449,68.449,5.881,2,0.4,29.194,7.677,0.805106115,2,"d,a,c",4.964121748,28%,1.456068036,55%,-27%,1
6.819,6.819,75.707,75.707,10.527,0,0,29.191,5.855,0.613679344,6,b,2.772964757,11%,1.056760146,39%,-27%,1
7.619,7.619,81.555,81.555,8.218,3,0.6,52.971,6.144,0.644042866,6,"d,c",6.445728888,40%,1.740195181,67%,-28%,1
1.963,1.963,72.115,72.115,9.564,2,0.4,35.764,6.931,0.726728304,6,d,3.739439565,19%,1.247665016,47%,-28%,1
12.572,12.572,79.106,79.106,11.819,5,1,89.488,1.337,0.13899979,5,a,7.571537355,48%,1.963731115,77%,-29%,1
9.783,9.783,58.898,58.898,7.452,1,0.2,36.829,6.134,0.642992225,6,"d,a,c",4.942163178,28%,1.482702986,57%,-29%,1
9.555,9.555,66.702,66.702,6.236,2,0.4,37.121,6.15,0.644673251,6,"a,c,b",5.952694035,36%,1.669258629,64%,-29%,1
4.154,4.154,77.532,77.532,10.908,1,0.2,41.422,7.715,0.80909855,2,"b,c",3.797396406,19%,1.275384871,48%,-29%,1
4.71,4.71,72.066,72.066,6.478,3,0.6,39.714,7.637,0.800903551,2,c,6.130595863,37%,1.704074574,66%,-29%,1
12.797,12.797,81.108,81.108,10.306,5,1,92.937,3.78,0.39567136,6,"c,d",9.017756647,60%,2.235329048,88%,-29%,1
6.59,6.59,87.019,87.019,8.775,1,0.2,34.607,6.48,0.6793444,6,a,3.943817664,20%,1.307233481,49%,-29%,1
5.341,5.341,66.236,66.236,10.014,5,1,74.834,5.822,0.610212229,6,"c,b,d",7.472937887,48%,1.955243409,77%,-29%,1
6.849,6.849,73.201,73.201,5.67,1,0.2,26.347,7.569,0.793759193,3,"d,b",4.646737213,26%,1.438830176,55%,-29%,1
7.352,7.352,72.373,72.373,12.173,3,0.6,76.708,6.412,0.672200042,6,"a,c,b",6.301486897,39%,1.75063974,68%,-29%,1
,9,50.236,50.236,11.924,0,0,42.604,6.359,0.666631645,5,"b,c",3.572962093,17%,1.254398661,47%,-30%,1
4.24,4.24,,80,12.166,0,0,19.758,5.967,0.625446522,6,"b,d",1.624034194,2%,0.897438031,32%,-30%,1
6.64,6.64,89.257,89.257,10.971,2,0.4,52.865,6.253,0.655494852,6,"a,d",4.818612706,27%,1.486700902,57%,-30%,1
5.697,5.697,75.336,75.336,7.988,5,1,62.337,6.519,0.6834419,5,a,7.803830746,50%,2.052089903,81%,-30%,1
9.82,9.82,91.879,91.879,8.123,1,0.2,40.446,6.621,0.694158437,6,a,4.979194879,28%,1.536323754,59%,-31%,1
4.764,4.764,64.363,64.363,8.835,3,0.6,53.273,7.871,0.825488548,2,b,6.029767968,36%,1.732241898,67%,-31%,1
7.79,7.79,68.066,68.066,9.254,1,0.2,42.932,7.353,0.77106535,1,"c,a,d",4.639291117,26%,1.478561701,56%,-31%,1
11.2,11.2,78.38,78.38,10.418,5,1,90.695,4.925,0.515969742,6,d,8.705605682,57%,2.249683421,89%,-32%,1
6.538,6.538,77.068,77.068,10.015,0,0,33.027,7.951,0.833893675,2,c,3.29775337,15%,1.258333107,47%,-32%,1
7.436,7.436,64.462,64.462,14.857,0,0,42.296,6.732,0.705820551,6,"b,c",2.846873528,12%,1.189832757,44%,-32%,1
9.665,9.665,83.702,83.702,5.512,3,0.6,42.745,8.398,0.880857323,2,"a,c,b,d",7.754898403,50%,2.112740035,83%,-33%,1
13.11,13.11,92.968,92.968,6.821,4,0.8,55.365,4.963,0.519962177,6,"d,a",8.116845037,53%,2.180384095,86%,-33%,1
12.458,12.458,70.46,70.46,5.928,2,0.4,43.134,7.746,0.812355537,2,c,7.276315789,46%,2.029524172,80%,-34%,1
7.6,7.6,80.748,80.748,12.375,4,0.8,86.596,6.626,0.694683757,6,"d,b",6.997656566,44%,1.989575624,78%,-34%,1
8.67,8.67,77.034,77.034,11.013,0,0,34.412,6.807,0.713700357,2,c,3.124670844,14%,1.279575374,48%,-34%,1
6.351,6.351,59.387,59.387,5.438,1,0.2,21.142,7.979,0.83683547,2,"a,c,b,d",3.887826407,20%,1.448869435,55%,-35%,1
4.599,4.599,68.834,68.834,7.091,5,1,48.509,6.633,0.695419206,5,a,6.840925116,43%,1.991226556,78%,-35%,1
7.83,7.83,77.634,77.634,5.941,1,0.2,25.983,7.957,0.83452406,4,"c,b,d,a",4.373506144,24%,1.544673987,59%,-36%,1
7.265,7.265,73.711,73.711,8.505,5,1,64.702,6.365,0.66726203,6,"c,a,b",7.607524985,49%,2.1399302,84%,-36%,1
3.895,3.895,63.483,63.483,7.696,4,0.8,43.779,7.281,0.763500735,6,"c,b,d",5.688539501,34%,1.812605154,71%,-37%,1
7.44,7.44,73.319,73.319,9.081,0,0,23.009,7.197,0.754675352,0,"c,a,d",2.533751789,9%,1.238952916,46%,-37%,1
11.323,11.323,61.639,61.639,9.978,3,0.6,65.218,6.3,0.660432864,6,"d,a",6.536179595,40%,2.002306288,79%,-38%,1
8.195,8.195,47.922,47.922,8.092,4,0.8,51.967,6.179,0.647720109,6,"d,b,c,a",6.42202175,39%,1.982083914,78%,-38%,1
6.75,6.75,74.193,74.193,12.912,1,0.2,41.935,7.336,0.76927926,5,"a,c",3.247754027,15%,1.407782644,53%,-39%,1
8.278,8.278,79.21,79.21,8.254,2,0.4,43.322,8.002,0.839251944,1,"b,c,d",5.248606736,30%,1.779121918,69%,-39%,1
3.854,3.854,70.575,70.575,14.158,1,0.2,39.093,8.358,0.876654759,5,"b,d,a,c",2.761195084,11%,1.323039263,50%,-39%,1
8.34,8.34,73.689,73.689,6.586,4,0.8,44.698,6.983,0.732191637,5,d,6.786820528,42%,2.076174654,82%,-39%,1
5.615,5.615,65.281,65.281,3.23,0,0,7.977,8.969,0.940848918,0,"b,a,c",2.469659443,9%,1.304057091,49%,-40%,1
4.75,4.75,74.025,74.025,14.352,0,0,26.149,8.409,0.882013028,4,c,1.821976031,4%,1.187837627,44%,-40%,1
7.739,7.739,79.376,79.376,3.642,3,0.6,22.676,8.736,0.916368985,4,"b,c,a",6.226249314,38%,2.020482027,79%,-41%,1
7.817,7.817,85.297,85.297,10.331,0,0,23.495,7.551,0.79186804,6,"d,b,c,a",2.274223212,7%,1.301155554,49%,-42%,1
6.262,6.262,,100,6.572,0,0,11.371,7.707,0.808258037,2,"c,d",1.730219111,3%,1.214387797,45%,-42%,1
11.66,11.66,92.302,92.302,13.445,3,0.6,85.12,6.657,0.697940744,5,"c,b,a,d",6.330978059,39%,2.062170544,81%,-42%,1
,8,66.94,66.94,10.018,2,0.4,47.698,8.269,0.867304055,1,"b,d,a",4.761229786,27%,1.788731679,70%,-43%,1
11.299,11.299,59.711,59.711,4.549,3,0.6,27.888,7.008,0.734818239,5,"c,b,a",6.130578149,37%,2.075099518,82%,-44%,1
12.365,12.365,86.836,86.836,8.337,2,0.4,50.201,8.538,0.895566295,1,d,6.021470553,36%,2.106565367,83%,-47%,1
3.986,3.986,,80,11.082,3,0.6,40.712,8.006,0.8396722,6,c,3.673705107,18%,1.694813503,66%,-47%,1
7.235,7.235,84.569,84.569,6.325,3,0.6,32.748,8.992,0.943265392,1,"c,b,d",5.177549407,30%,2.01394338,79%,-49%,1
12.254,12.254,69.971,69.971,10.755,3,0.6,75.168,9.096,0.954192057,4,b,6.989121339,44%,2.357827456,94%,-50%,1
