id,water,water--adjust,water/area_norm,uv,UV adjust,area,fertilizer_usage,Fret_use_norm,yield,pesticides,Pest_norm,region,categories, Y over area , Y over area_norm,ADDED Cost Values,ADDED Cost Values_norm,Profit ratio
773,1.7,1.7,0.103489452,67.905,67.905,11.567,4,0.8,104.343,2.339,0.244274007,6,a,9.020748682,0.6,1.147763459,0.42,0.17
174,9.564,9.564,0.625182433,67.879,67.879,7.52,5,1,47.321,8.433,0.884534566,5,"d,b,c",6.29268617,0.38,2.509716999,1,-0.62
250,6.118,6.118,0.396576887,67.836,67.836,7.833,3,0.6,76.095,3.951,0.413637319,2,"d,c",9.714668709,0.65,1.410214206,0.54,0.11
235,4.781,4.781,0.30788112,67.782,67.782,7.859,3,0.6,77.405,4.892,0.512502627,3,"a,b",9.849217458,0.66,1.420383746,0.54,0.12
320,0.312,0.312,0.011410375,67.7,67.7,5.726,1,0.2,33.178,1.738,0.18113049,3,c,5.794271743,0.35,0.392540865,0.1,0.24
307,5.613,5.613,0.363075494,67.685,67.685,1.497,3,0.6,15.607,3.712,0.388527001,2,"c,b,d",10.4255177,0.7,1.351602496,0.51,0.19
406,6.483,6.483,0.420790766,67.668,67.668,6.889,0,0,51.024,3.469,0.362996428,1,"a,c,b,d",7.406590216,0.47,0.783787193,0.27,0.2
535,7.526,7.526,0.489982752,67.637,67.637,13.208,3,0.6,96.448,3.086,0.322756882,6,"a,c",7.302241066,0.46,1.412739633,0.54,-0.07
346,6.373,6.373,0.413493432,67.61,67.61,5.75,3,0.6,23.693,0.616,0.063248582,6,b,4.120521739,0.22,1.076742014,0.39,-0.18
172,2.76,2.76,0.173809208,67.572,67.572,12.161,3,0.6,113.477,3.272,0.342298802,4,c,9.331222761,0.62,1.11610801,0.41,0.21
316,6.552,6.552,0.425368184,67.571,67.571,13.569,2,0.4,77.14,1.107,0.114835049,6,"d,b",5.685017319,0.34,0.940203233,0.34,0
936,,9,0.587767016,67.538,67.538,10.195,2,0.4,90.752,4.05,0.424038664,2,b,8.90161844,0.59,1.41180568,0.54,0.05
304,11.845,11.845,0.776502587,67.533,67.533,4.814,2,0.4,60.183,3.496,0.365833158,3,d,12.50166182,0.87,1.542335745,0.59,0.27
120,6.461,6.461,0.419331299,67.518,67.518,12.556,0,0,41.433,2.849,0.297856693,6,b,3.299856642,0.15,0.717187992,0.24,-0.09
899,5.929,5.929,0.384038742,67.5,67.5,6.084,5,1,44.399,1.92,0.200252154,6,"c,a",7.297666009,0.46,1.584290896,0.61,-0.15
182,11.43,11.43,0.748971739,67.493,67.493,6.017,1,0.2,61.517,6.158,0.645513763,2,a,10.22386571,0.69,1.594485503,0.61,0.08
66,8.957,8.957,0.584914422,67.483,67.483,11.17,3,0.6,110.115,5.473,0.573544862,4,"b,d",9.858102059,0.66,1.758459285,0.68,-0.02
59,9.532,9.532,0.623059573,67.47,67.47,12.046,3,0.6,74.108,1.217,0.126392099,6,"b,c,d",6.152083679,0.37,1.349451672,0.51,-0.14
151,7.667,7.667,0.499336606,67.442,67.442,6.859,3,0.6,61.326,1.76,0.1834419,1,"d,c,a",8.940953492,0.59,1.282778506,0.48,0.11
990,4.447,4.447,0.285723763,67.429,67.429,7.633,0,0,40.012,3.563,0.372872452,3,"b,a,d",5.241975632,0.3,0.658596215,0.22,0.09
375,8.268,8.268,0.539206581,67.417,67.417,6.586,4,0.8,72.368,5.112,0.535616726,1,"c,b,d,a",10.9881567,0.75,1.874823307,0.73,0.02
310,6.467,6.467,0.419729335,67.394,67.394,7.946,5,1,86.852,0.945,0.097814667,4,"d,b,a,c",10.93027939,0.74,1.517544002,0.58,0.16
143,8.86,8.86,0.578479501,67.353,67.353,7.458,3,0.6,86.398,3.746,0.392099181,3,"b,c,a",11.58460713,0.79,1.570578682,0.6,0.19
805,5.678,5.678,0.367387555,67.31,67.31,5.239,4,0.8,41.729,0.091,0.008089935,2,"b,c",7.96506967,0.51,1.17547749,0.44,0.08
465,1.964,1.964,0.121003052,67.294,67.294,10.096,2,0.4,84.766,2.924,0.305736499,4,b,8.395998415,0.55,0.826739551,0.29,0.26
833,1.821,1.821,0.111516519,67.255,67.255,7.737,1,0.2,61.919,3.266,0.341668418,6,a,8.002972728,0.52,0.653184936,0.22,0.3
761,4.127,4.127,0.264495157,67.246,67.246,7.008,0,0,32.215,1.797,0.187329271,3,"c,a,b",4.596889269,0.25,0.451824428,0.13,0.12
870,9.139,9.139,0.596988192,67.24,67.24,5.06,3,0.6,42.041,0.849,0.087728514,3,"c,b,d",8.308498024,0.54,1.284716706,0.48,0.06
132,1.567,1.567,0.094666313,67.19,67.19,8.525,4,0.8,99.703,2.364,0.246900609,3,"c,b,a",11.69536657,0.8,1.141566922,0.42,0.38
604,7.643,7.643,0.497744461,67.181,67.181,3.993,2,0.4,45.206,3.919,0.410275268,2,"d,b",11.3213123,0.77,1.308019729,0.49,0.28
917,8.466,8.466,0.552341781,67.136,67.136,7.204,4,0.8,70.123,0.713,0.073439798,2,a,9.733897835,0.65,1.425781579,0.54,0.11
801,6.77,6.77,0.439830171,67.117,67.117,9.108,1,0.2,63.721,3.094,0.323597394,2,c,6.996157224,0.44,0.963427566,0.35,0.09
845,3.678,3.678,0.23470877,67.052,67.052,9.848,4,0.8,92.168,1.673,0.174301324,4,"c,a",9.359057677,0.62,1.209010094,0.45,0.17
282,7.14,7.14,0.464375746,67.037,67.037,5.913,3,0.6,54.286,1.69,0.176087413,2,c,9.180788094,0.61,1.24046316,0.46,0.14
42,1.453,1.453,0.087103622,67.036,67.036,9.523,4,0.8,102.207,6.182,0.648035302,4,"c,d",10.73264728,0.73,1.535138924,0.59,0.14
722,8.912,8.912,0.58192915,67.004,67.004,12.736,3,0.6,87.235,2.113,0.220529523,6,"a,d,b",6.849481784,0.43,1.402458673,0.53,-0.1
653,4.633,4.633,0.29806289,66.997,66.997,9.47,3,0.6,97.062,5.018,0.525740702,3,"b,c",10.24941922,0.69,1.423803592,0.54,0.15
58,5.927,5.927,0.383906063,66.991,66.991,8.628,1,0.2,51.585,1.845,0.192372347,2,"c,d,b",5.978789986,0.36,0.776278411,0.27,0.09
872,7.172,7.172,0.466498607,66.99,66.99,12.271,0,0,72.428,5.703,0.597709603,2,b,5.902371445,0.35,1.06420821,0.39,-0.03
257,5.34,5.34,0.34496484,66.956,66.956,9.973,2,0.4,99.643,3.302,0.345450725,4,c,9.991276446,0.67,1.090415565,0.4,0.27
745,8.855,8.855,0.578147804,66.946,66.946,7.332,2,0.4,58.585,4.884,0.511662114,5,"c,a",7.990316421,0.52,1.489809918,0.57,-0.05
545,,8,0.521427624,66.94,66.94,10.018,2,0.4,47.698,8.269,0.867304055,1,"b,d,a",4.761229786,0.27,1.788731679,0.7,-0.43
278,1.265,1.265,0.074631816,66.906,66.906,5.984,2,0.4,65.116,6.36,0.666736709,2,d,10.88168449,0.74,1.141368526,0.42,0.32
594,15.214,15.214,1,66.904,66.904,8.438,3,0.6,86.742,1.91,0.199201513,1,"a,b,c,d",10.27992415,0.69,1.799201513,0.7,-0.01
748,3.739,3.739,0.238755473,66.871,66.871,6.984,4,0.8,48.397,1.487,0.154759403,6,"d,b",6.929696449,0.43,1.193514876,0.44,-0.01
877,6.71,6.71,0.435849808,66.803,66.803,8.3,1,0.2,64.009,2.043,0.213175037,1,"b,d,a",7.711927711,0.49,0.849024844,0.3,0.2
582,9.555,9.555,0.624585379,66.702,66.702,6.236,2,0.4,37.121,6.15,0.644673251,6,"a,c,b",5.952694035,0.36,1.669258629,0.64,-0.29
798,3.33,3.33,0.211622662,66.695,66.695,8.029,0,0,41.437,6.328,0.663374659,1,c,5.160916677,0.3,0.87499732,0.31,-0.01
647,4.964,4.964,0.320021229,66.685,66.685,11.985,1,0.2,57.708,3.03,0.316873293,6,"b,c,a,d",4.815018773,0.27,0.836894521,0.29,-0.02
790,9.95,9.95,0.650789439,66.649,66.649,7.653,3,0.6,79.727,5.66,0.593191847,3,"d,b",10.41774468,0.7,1.843981286,0.72,-0.01
87,7.24,7.24,0.471009686,66.625,66.625,5.537,4,0.8,43.873,5.456,0.571758773,6,d,7.92360484,0.51,1.842768458,0.72,-0.21
893,3.463,3.463,0.220445801,66.538,66.538,7.595,3,0.6,73.179,3.493,0.365517966,2,"c,a,b",9.635154707,0.64,1.185963767,0.44,0.2
213,2.9,2.9,0.183096723,66.537,66.537,8.101,0,0,40.465,3.71,0.388316873,1,"b,c,a",4.995062338,0.28,0.571413596,0.18,0.1
663,4.935,4.935,0.318097386,66.508,66.508,6.959,5,1,46.902,1.16,0.120403446,5,"d,a,c",6.73976146,0.42,1.438500832,0.55,-0.13
656,5.331,5.331,0.344367786,66.502,66.502,5.859,2,0.4,44.992,4.744,0.496953141,1,c,7.679126131,0.49,1.241320927,0.46,0.03
290,1.389,1.389,0.082857901,66.499,66.499,4.622,4,0.8,62.191,2.817,0.294494642,2,d,13.45543055,0.94,1.177352543,0.44,0.5
366,6.375,6.375,0.413626111,66.475,66.475,4.51,4,0.8,40.845,7.04,0.73818029,3,"b,d,c",9.05654102,0.6,1.951806401,0.76,-0.17
567,1.692,1.692,0.102958737,66.474,66.474,7.459,2,0.4,51.772,1.872,0.195209078,6,c,6.940876793,0.43,0.698167814,0.23,0.2
744,11.511,11.511,0.75434523,66.432,66.432,12.033,3,0.6,93.824,1.898,0.197940744,6,a,7.7972243,0.5,1.552285974,0.6,-0.09
78,11.177,11.177,0.732187873,66.415,66.415,9.849,4,0.8,68.348,1.053,0.109161589,6,"c,a",6.939587775,0.43,1.641349462,0.63,-0.2
327,6.999,6.999,0.455021892,66.392,66.392,6.378,0,0,26.812,2.676,0.279680605,3,c,4.203825651,0.22,0.734702497,0.25,-0.03
965,5.655,5.655,0.365861749,66.375,66.375,4.168,1,0.2,35.721,5.167,0.541395251,2,c,8.570297505,0.56,1.107257,0.41,0.15
743,3.634,3.634,0.231789837,66.373,66.373,9.477,0,0,37.128,6.338,0.664425299,1,"a,c",3.917695473,0.2,0.896215136,0.32,-0.12
769,4.141,4.141,0.265423909,66.363,66.363,7.338,0,0,33.461,2.712,0.283462912,2,"c,b,d,a",4.559961842,0.25,0.548886821,0.17,0.08
854,5.341,5.341,0.34503118,66.236,66.236,10.014,5,1,74.834,5.822,0.610212229,6,"c,b,d",7.472937887,0.48,1.955243409,0.77,-0.29
355,9.355,9.355,0.6113175,66.235,66.235,6.164,4,0.8,84.764,2.394,0.250052532,2,a,13.75146009,0.96,1.661370032,0.64,0.32
254,1.86,1.86,0.114103755,66.16,66.16,9.989,4,0.8,81.418,3.107,0.324963228,6,"b,d,c,a",8.150765842,0.53,1.239066982,0.46,0.07
351,3.819,3.819,0.244062624,66.138,66.138,6.259,0,0,32.389,0.948,0.098129859,0,"d,b,c",5.174788305,0.3,0.342192484,0.08,0.21
178,4.755,4.755,0.306156296,66.137,66.137,7.264,5,1,90.85,3.545,0.370981299,3,c,12.50688326,0.87,1.677137594,0.65,0.22
337,1.513,1.513,0.091083986,66.13,66.13,10.172,2,0.4,106.113,1.825,0.190271065,4,a,10.4318718,0.71,0.681355051,0.23,0.48
498,8.356,8.356,0.545044447,66.114,66.114,9.218,2,0.4,63.537,4.412,0.462071864,5,"d,b,c,a",6.892709915,0.43,1.407116311,0.53,-0.1
509,8.688,8.688,0.567069126,66.108,66.108,6.187,2,0.4,70.875,2.174,0.226938432,3,a,11.45547115,0.78,1.194007558,0.44,0.34
595,6.891,6.891,0.447857238,66.096,66.096,7.189,3,0.6,61.489,0.562,0.057575121,3,"d,b,c",8.553206287,0.56,1.105432358,0.41,0.15
892,1.26,1.26,0.074300119,66.09,66.09,8.717,2,0.4,64.509,2.279,0.237970162,5,"d,b",7.400367099,0.47,0.712270281,0.24,0.23
733,12.646,12.646,0.82964044,66.089,66.089,7.465,4,0.8,76.855,1.054,0.109266653,3,"d,c,a",10.29537843,0.69,1.738907093,0.67,0.02
287,9.28,9.28,0.606342046,66.085,66.085,5.994,2,0.4,72.525,3.215,0.336310149,1,a,12.0995996,0.83,1.342652195,0.51,0.33
237,9.218,9.218,0.602229004,66.077,66.077,7.889,3,0.6,66.4,0.076,0.006513974,2,"b,c,d",8.416782862,0.55,1.208742977,0.45,0.1
960,1.346,1.346,0.080005307,66.05,66.05,4.61,2,0.4,40.778,7.569,0.793759193,2,c,8.845553145,0.58,1.2737645,0.48,0.1
577,12.139,12.139,0.796006369,66.041,66.041,5.717,1,0.2,41.574,3.457,0.361735659,6,"a,c",7.271995802,0.46,1.357742027,0.51,-0.05
693,6.285,6.285,0.407655566,66.023,66.023,6.6,1,0.2,40.457,2.366,0.247110738,3,"b,c,a",6.129848485,0.37,0.854766303,0.3,0.07
651,3.612,3.612,0.23033037,65.987,65.987,6.892,0,0,52.624,2.927,0.306051692,2,c,7.635519443,0.49,0.536382062,0.17,0.32
266,1.713,1.713,0.104351864,65.983,65.983,11.689,0,0,88.559,4.839,0.50693423,4,"c,b,d,a",7.576268286,0.48,0.611286094,0.2,0.29
563,3.371,3.371,0.214342577,65.976,65.976,10.197,3,0.6,80.733,1.78,0.185543181,3,d,7.917328626,0.51,0.999885758,0.36,0.15
296,5.532,5.532,0.357702003,65.965,65.965,14.026,0,0,60.395,3.863,0.404391679,6,"c,d",4.305931841,0.23,0.762093682,0.26,-0.03
380,1.85,1.85,0.113440361,65.964,65.964,6.976,3,0.6,57.012,0.552,0.05652448,4,"d,c",8.172591743,0.53,0.769964841,0.26,0.27
118,4.486,4.486,0.288310999,65.958,65.958,9.499,2,0.4,66.253,1.296,0.134692162,2,c,6.974734183,0.44,0.823003161,0.29,0.15
28,,10,0.654106408,65.942,65.942,3.108,3,0.6,38.622,5.971,0.625866779,2,a,12.42664093,0.86,1.879973187,0.73,0.13
251,2.924,2.924,0.184688868,65.876,65.876,9.194,0,0,30.514,1.964,0.204874974,5,c,3.318903633,0.15,0.389563842,0.1,0.05
113,6.57,6.57,0.426562293,65.813,65.813,6.633,2,0.4,42.473,0.148,0.014078588,3,"c,b,d,a",6.403286597,0.39,0.840640881,0.29,0.1
821,6.286,6.286,0.407721905,65.808,65.808,7.834,4,0.8,89.362,3.732,0.390628283,2,"c,b",11.40694409,0.78,1.598350189,0.61,0.17
331,9.6,9.6,0.627570651,65.802,65.802,10.086,4,0.8,102.107,1.021,0.105799538,4,b,10.12363672,0.68,1.533370189,0.59,0.09
918,1.513,1.513,0.091083986,65.778,65.778,6.364,1,0.2,74.221,3.93,0.411430973,3,d,11.66263356,0.8,0.702514959,0.24,0.56
114,4.945,4.945,0.31876078,65.747,65.747,5.355,0,0,14.227,6.726,0.705190166,3,"b,d",2.656769374,0.1,1.023950946,0.37,-0.27
357,9.762,9.762,0.638317633,65.737,65.737,5.125,3,0.6,64.428,5.394,0.565244799,2,d,12.57131707,0.87,1.803562432,0.7,0.17
565,12.23,12.23,0.802043253,65.716,65.716,5.399,1,0.2,40.656,0.187,0.018176087,2,c,7.530283386,0.48,1.020219341,0.37,0.11
902,7.22,7.22,0.469682898,65.704,65.704,5.765,2,0.4,42.476,2.351,0.245534776,3,"b,c,d",7.367909801,0.47,1.115217674,0.41,0.06
751,12.842,12.842,0.842642961,65.594,65.594,4.9,4,0.8,65.867,2.794,0.292078168,2,d,13.4422449,0.94,1.934721129,0.76,0.18
611,7.38,7.38,0.4802972,65.56,65.56,10.467,1,0.2,66.237,2.812,0.293969321,3,"b,c,a,d",6.328174262,0.39,0.974266522,0.35,0.04
648,1.953,1.953,0.120273318,65.541,65.541,7.678,2,0.4,83.392,2.265,0.236499265,4,a,10.86116176,0.74,0.756772583,0.26,0.48
523,5.941,5.941,0.384834815,65.518,65.518,5.343,5,1,64.947,3.231,0.337991175,1,"c,b,d",12.1555306,0.84,1.72282599,0.67,0.17
927,5.312,5.312,0.343107337,65.494,65.494,5.537,3,0.6,62.844,4.028,0.421727254,1,a,11.34982843,0.78,1.364834591,0.52,0.26
514,5.56,5.56,0.359559506,65.479,65.479,10.949,0,0,50.405,4.053,0.424353856,5,"d,b",4.603616769,0.25,0.783913362,0.27,-0.02
495,3.929,3.929,0.251359958,65.443,65.443,8.945,4,0.8,92.784,2.208,0.230510611,4,"d,b,a",10.37272219,0.7,1.281870569,0.48,0.22
756,14.217,14.217,0.933859626,65.374,65.374,7.549,3,0.6,64.37,0.769,0.079323387,2,c,8.526957213,0.56,1.613183013,0.62,-0.06
246,1.297,1.297,0.076754677,65.361,65.361,5.64,2,0.4,71.583,4.359,0.456503467,2,"a,d",12.69202128,0.88,0.933258144,0.33,0.55
347,5.513,5.513,0.356441555,65.351,65.351,9.49,0,0,64.422,2.543,0.265707081,2,"b,c",6.788408851,0.42,0.622148636,0.2,0.22
863,4.67,4.67,0.300517447,65.325,65.325,6.819,0,0,39.212,6.593,0.691216642,1,"b,c",5.750403285,0.34,0.991734089,0.36,-0.02
985,5.388,5.388,0.348149131,65.295,65.295,9.089,5,1,124.617,3.622,0.379071233,4,"c,d,b,a",13.71074926,0.96,1.727220364,0.67,0.29
189,6.923,6.923,0.449980098,65.294,65.294,6.301,4,0.8,52.202,0.44,0.044757302,1,"d,c",8.284716712,0.54,1.2947374,0.49,0.05
169,5.615,5.615,0.363208173,65.281,65.281,3.23,0,0,7.977,8.969,0.940848918,0,"b,a,c",2.469659443,0.09,1.304057091,0.49,-0.4
165,11.482,11.482,0.752421388,65.269,65.269,2.798,4,0.8,31.438,2.334,0.243748687,0,"c,b",11.23588277,0.77,1.796170075,0.7,0.07
736,9.829,9.829,0.642762372,65.252,65.252,5.401,2,0.4,64.018,5.467,0.572914478,2,a,11.85299019,0.82,1.61567685,0.62,0.19
521,8.941,8.941,0.583852992,65.217,65.217,3.326,3,0.6,44.237,4.75,0.497583526,0,d,13.30036079,0.93,1.681436518,0.65,0.28
710,1.928,1.928,0.118614833,65.215,65.215,7.946,0,0,43.056,2.125,0.221790292,3,"b,c,a",5.418575384,0.32,0.340405126,0.08,0.23
136,4.19,4.19,0.268674539,65.212,65.212,9.796,0,0,45.585,4.933,0.516810254,2,"b,d,a",4.653429971,0.26,0.785484793,0.27,-0.01
194,,10,0.654106408,65.203,65.203,8.992,1,0.2,72.087,4.234,0.443370456,6,a,8.016792705,0.52,1.297476864,0.49,0.03
368,5.582,5.582,0.361018973,65.149,65.149,8.438,2,0.4,60.064,2.546,0.266022274,2,b,7.118274473,0.45,1.027041247,0.37,0.08
491,11.154,11.154,0.730662067,65.098,65.098,2.415,4,0.8,34.045,3.379,0.35354066,3,d,14.09730849,0.99,1.884202727,0.74,0.25
897,7.287,7.287,0.474127637,65.089,65.089,7.748,0,0,47.079,1.949,0.203299012,1,"b,c,d",6.076277749,0.37,0.677426649,0.23,0.14
762,5.629,5.629,0.364136925,65.039,65.039,7.221,0,0,30.133,4.367,0.45734398,6,a,4.172967733,0.22,0.821480904,0.29,-0.07
867,4.871,4.871,0.313851665,65.021,65.021,7.123,4,0.8,85.681,3.873,0.40544232,1,"b,a,c,d",12.02878001,0.83,1.519293985,0.58,0.25
729,3.14,3.14,0.199018177,64.944,64.944,7.614,2,0.4,59.673,2.381,0.248686699,1,"d,a,c",7.837273444,0.5,0.847704876,0.3,0.21
145,6.28,6.28,0.407323869,64.927,64.927,11.962,3,0.6,65.725,0.98,0.10149191,5,b,5.494482528,0.32,1.108815779,0.41,-0.09
738,1.45,1.45,0.086904604,64.902,64.902,12.834,2,0.4,143.939,4.183,0.438012187,4,c,11.21544335,0.77,0.924916791,0.33,0.44
937,5.622,5.622,0.363672549,64.888,64.888,7.502,2,0.4,38.821,0.267,0.026581215,2,"a,d",5.174753399,0.3,0.790253763,0.27,0.02
775,1.859,1.859,0.114037415,64.828,64.828,2.187,2,0.4,22.624,1.378,0.143307418,2,"a,d",10.34476452,0.7,0.657344833,0.22,0.48
13,9.857,9.857,0.644619875,64.774,64.774,7.718,4,0.8,109.848,3.6,0.376759823,0,d,14.23270277,1,1.821379699,0.71,0.29
895,4.328,4.328,0.277829375,64.76,64.76,13.572,1,0.2,65.086,5.439,0.569972683,6,"a,c",4.795608606,0.27,1.047802058,0.38,-0.11
293,9.346,9.346,0.610720446,64.719,64.719,2.797,2,0.4,28.066,1.256,0.130489599,0,d,10.03432249,0.67,1.141210044,0.42,0.25
447,9.838,9.838,0.643359427,64.719,64.719,6.553,4,0.8,84.289,1.949,0.203299012,1,d,12.86265832,0.89,1.646658439,0.64,0.26
299,2.565,2.565,0.160873026,64.719,64.719,9.057,1,0.2,50.347,6.524,0.68396722,4,"a,d,b,c",5.558904715,0.33,1.044840246,0.38,-0.05
273,4.444,4.444,0.285524745,64.701,64.701,4.687,3,0.6,51.513,4.196,0.439378021,3,"a,d,b",10.99061233,0.75,1.324902765,0.5,0.25
905,11.151,11.151,0.730463049,64.692,64.692,5.763,1,0.2,62.495,2.38,0.248581635,2,a,10.84417838,0.74,1.179044684,0.44,0.3
130,5.64,5.64,0.364866658,64.685,64.685,5.358,4,0.8,39.16,4.863,0.509455768,5,c,7.308697275,0.46,1.674322426,0.65,-0.18
566,6.18,6.18,0.40068993,64.633,64.633,7.535,3,0.6,76.686,3.907,0.409014499,1,"c,a",10.17730591,0.69,1.409704429,0.53,0.15
163,,4,0.256070054,64.624,64.624,3.077,3,0.6,38.078,2.273,0.237339777,1,"c,a",12.37504062,0.86,1.093409832,0.4,0.45
36,12.375,12.375,0.811662465,64.614,64.614,6.577,3,0.6,77.839,3.364,0.351964698,2,"d,a,c,b",11.83503117,0.81,1.763627164,0.68,0.13
697,1.975,1.975,0.121732785,64.604,64.604,11.153,3,0.6,75.379,1.965,0.204980038,6,"b,d,a",6.758629965,0.42,0.926712823,0.33,0.09
226,6.15,6.15,0.398699748,64.557,64.557,7.052,3,0.6,80.942,4.844,0.50745955,0,"a,c,d,b",11.47787862,0.79,1.506159298,0.58,0.21
508,6.7,6.7,0.435186414,64.494,64.494,6.947,0,0,51.818,4.551,0.476675772,1,"c,b,d,a",7.459047071,0.47,0.911862186,0.32,0.15
180,7.436,7.436,0.484012206,64.462,64.462,14.857,0,0,42.296,6.732,0.705820551,6,"b,c",2.846873528,0.12,1.189832757,0.44,-0.32
76,11.35,11.35,0.743664588,64.436,64.436,5.117,1,0.2,54.986,5.473,0.573544862,1,a,10.74574946,0.73,1.51720945,0.58,0.15
353,4.764,4.764,0.30675335,64.363,64.363,8.835,3,0.6,53.273,7.871,0.825488548,2,b,6.029767968,0.36,1.732241898,0.67,-0.31
449,,9,0.587767016,64.314,64.314,10.825,4,0.8,99.58,0.387,0.039188905,4,"a,d,c,b",9.199076212,0.61,1.426955921,0.54,0.07
62,1.274,1.274,0.075228871,64.257,64.257,5.407,2,0.4,61.041,1.817,0.189430553,0,"c,a",11.28925467,0.77,0.664659424,0.22,0.55
420,3.242,3.242,0.205784795,64.165,64.165,5.716,1,0.2,22.273,0.462,0.047068712,2,"c,a",3.896606018,0.2,0.452853507,0.13,0.07
589,5.462,5.462,0.353058246,64.138,64.138,8.232,4,0.8,97.993,2.618,0.273586888,2,"d,c,a",11.90391156,0.82,1.426645134,0.54,0.28
639,1.66,1.66,0.100835876,64.12,64.12,4.252,2,0.4,33.606,3.144,0.328850599,6,a,7.903574788,0.51,0.829686475,0.29,0.22
365,7.474,7.474,0.486533103,64.072,64.072,10.29,5,1,79.934,2.869,0.299957974,6,"b,c,a,d",7.768124393,0.5,1.786491078,0.69,-0.2
330,9.765,9.765,0.638516651,64.058,64.058,8.884,3,0.6,68.832,4.704,0.492750578,6,"d,b,c",7.747861324,0.5,1.731267229,0.67,-0.17
323,9.851,9.851,0.644221839,64.053,64.053,9.411,2,0.4,55.511,0.252,0.025005253,6,a,5.898523005,0.35,1.069227092,0.39,-0.04
479,4.217,4.217,0.270465703,64.047,64.047,6.504,1,0.2,41.139,0.913,0.094452616,0,"b,c,a,d",6.325184502,0.39,0.564918319,0.18,0.21
655,6.343,6.343,0.411503251,64.023,64.023,2.729,2,0.4,23.027,6.156,0.645303635,4,"b,c,d",8.437889337,0.55,1.456806886,0.55,0
749,2.96,2.96,0.187077086,63.967,63.967,9.209,0,0,43.287,4.877,0.510926665,2,"b,c,a",4.70051037,0.26,0.698003752,0.23,0.03
622,8.542,8.542,0.557383574,63.907,63.907,3.108,2,0.4,18.398,6.006,0.629544022,6,d,5.91956242,0.36,1.586927596,0.61,-0.25
484,6.436,6.436,0.417672814,63.881,63.881,8.915,5,1,111.891,4.505,0.471842824,1,"d,a,b",12.55086932,0.87,1.889515638,0.74,0.13
137,12.859,12.859,0.843770731,63.808,63.808,10.124,2,0.4,86.383,2.257,0.235658752,3,"d,b",8.532497037,0.56,1.479429483,0.56,-0.01
964,6.667,6.667,0.432997214,63.774,63.774,10.14,2,0.4,95.717,2.448,0.255725993,1,"a,d,b",9.439546351,0.63,1.088723207,0.4,0.23
161,6.399,6.399,0.415218257,63.76,63.76,15.089,0,0,73.614,3.36,0.351544442,5,"c,b",4.878653324,0.27,0.766762699,0.26,0.01
851,9.788,9.788,0.640042457,63.741,63.741,3.018,2,0.4,23.874,5.344,0.559991595,6,a,7.910536779,0.51,1.600034052,0.62,-0.11
741,9.45,9.45,0.617619743,63.739,63.739,5.573,3,0.6,58.821,0.57,0.058415634,4,"d,c",10.55463844,0.71,1.276035376,0.48,0.24
979,1.73,1.73,0.105479634,63.706,63.706,5.311,3,0.6,53.373,0.454,0.046228199,2,c,10.04951986,0.68,0.751707833,0.26,0.42
799,1.52,1.52,0.091548361,63.619,63.619,9.679,4,0.8,77.236,3.156,0.330111368,5,"a,b,c,d",7.979749974,0.52,1.221659729,0.46,0.06
262,3.294,3.294,0.209234443,63.587,63.587,4.376,3,0.6,31.622,0.282,0.028157176,3,"a,c,b,d",7.226234004,0.46,0.837391619,0.29,0.16
533,5.568,5.568,0.360090222,63.548,63.548,9.954,3,0.6,77.402,4.059,0.42498424,6,"b,c",7.77596946,0.5,1.385074462,0.52,-0.03
908,1.414,1.414,0.084516386,63.536,63.536,6.836,2,0.4,85.334,3.339,0.349338096,3,d,12.48303101,0.86,0.833854482,0.29,0.57
277,9.145,9.145,0.597386228,63.522,63.522,5.094,4,0.8,58.31,2.552,0.266652658,2,"c,a",11.44680016,0.78,1.664038886,0.64,0.14
438,11.667,11.667,0.764694175,63.52,63.52,9.622,4,0.8,110.11,2.34,0.244379071,2,"a,b,c",11.44356683,0.78,1.809073247,0.7,0.08
106,12.55,12.55,0.823271859,63.518,63.518,3.845,1,0.2,45.793,4.065,0.425614625,3,a,11.90975293,0.82,1.448886484,0.55,0.27
527,6.858,6.858,0.445668038,63.495,63.495,9.478,3,0.6,69.4,1.499,0.156020172,1,"c,b",7.322219878,0.46,1.20168821,0.45,0.02
723,3.895,3.895,0.249104418,63.483,63.483,7.696,4,0.8,43.779,7.281,0.763500735,6,"c,b,d",5.688539501,0.34,1.812605154,0.71,-0.37
853,8.51,8.51,0.555260714,63.434,63.434,5.634,4,0.8,64.958,2.484,0.2595083,2,"c,a,d",11.52964146,0.79,1.614769014,0.62,0.17
593,8.71,8.71,0.568528592,63.37,63.37,5.281,2,0.4,51.147,1.189,0.123450305,2,d,9.685097519,0.65,1.091978897,0.4,0.25
928,5.125,5.125,0.330701871,63.334,63.334,6.938,3,0.6,46.125,0.859,0.088779155,3,"c,b,a",6.648169501,0.41,1.019481026,0.37,0.04
412,2.276,2.276,0.141700942,63.322,63.322,8.251,0,0,38.697,2.607,0.272431183,3,"c,a,b",4.689976972,0.26,0.414132125,0.11,0.15
771,9.827,9.827,0.642629694,63.155,63.155,6.066,1,0.2,71.577,5.25,0.55011557,0,a,11.79970326,0.81,1.392745264,0.53,0.28
22,,7,0.455088231,63.116,63.116,1.87,4,0.8,14.693,0.071,0.005988653,2,"d,c",7.857219251,0.51,1.261076884,0.47,0.03
